,Solar,Wind Offshore,Wind Onshore
144,0.0,162.7575357757368,220.52356666105936
145,0.0,127.51680782426266,224.61065511348562
146,0.0,114.10175331196024,194.3202907339945
147,0.0,92.96340038673938,176.42618967951898
148,0.0,83.12299971041463,171.94264671108053
149,0.0,70.43132427684897,153.35850419212264
150,50.12599105648937,62.16658755576512,132.86493984389017
151,242.99318589765605,22.04685492411728,95.11501726267457
152,564.1206684997078,36.56094869059786,82.17591084123102
153,884.0937594877489,28.287270164140594,40.70329368768354
154,1435.789455187878,6.844707587167221,59.68169505695817
155,1490.549970671837,24.130345616870386,70.84671513925876
156,1794.2396472168166,28.82451868922969,101.6589897349826
157,1944.502462567637,48.503176689160874,141.04282308651318
158,1929.4962811348462,22.617182228702045,185.6833427303188
159,1681.278605808502,45.024037175382844,211.7705292911513
160,1143.2385482710893,28.947936801301097,194.55169358321072
161,583.7606451997623,73.35521163404738,216.26372527040346
162,91.91656422530536,129.05890003522182,190.53976986040888
163,0.0,115.83826063973272,205.63910079396305
164,0.0,160.53817067594076,187.72563241254122
165,0.0,309.51444059635514,224.73009695180457
166,0.0,494.91162681395616,225.38883171716762
167,0.0,655.8758243412649,283.549945716129
