datetime,Long,Short
2018-02-15 10:00:00+01:00,82.19,82.19
2018-02-15 10:15:00+01:00,82.19,82.19
2018-02-15 10:30:00+01:00,82.19,82.19
2018-02-15 10:45:00+01:00,82.19,82.19
2018-02-15 11:00:00+01:00,82.19,82.73
2018-02-15 11:15:00+01:00,82.19,83.14
2018-02-15 11:30:00+01:00,82.19,83.73
2018-02-15 11:45:00+01:00,106.61,109.06
2018-02-15 12:00:00+01:00,106.61,109.64
2018-02-15 12:15:00+01:00,106.61,106.61
2018-02-15 12:30:00+01:00,106.61,110.19
2018-02-15 12:45:00+01:00,106.61,110.42
2018-02-15 13:00:00+01:00,106.61,106.61
2018-02-15 13:15:00+01:00,82.19,82.19
2018-02-15 13:30:00+01:00,82.19,82.19
2018-02-15 13:45:00+01:00,82.19,82.19
2018-02-15 14:00:00+01:00,82.19,82.19
2018-02-15 14:15:00+01:00,82.19,82.19
2018-02-15 14:30:00+01:00,82.19,82.19
2018-02-15 14:45:00+01:00,82.19,82.19
2018-02-15 15:00:00+01:00,82.19,82.61
2018-02-15 15:15:00+01:00,82.19,82.19
2018-02-15 15:30:00+01:00,82.19,82.19
2018-02-15 15:45:00+01:00,2.2,2.2
2018-02-15 16:00:00+01:00,1.62,2.2
2018-02-15 16:15:00+01:00,2.2,2.2
2018-02-15 16:30:00+01:00,2.2,2.2
2018-02-15 16:45:00+01:00,82.19,82.19
2018-02-15 17:00:00+01:00,2.2,2.2
2018-02-15 17:15:00+01:00,82.19,82.19
2018-02-15 17:30:00+01:00,82.19,82.19
2018-02-15 17:45:00+01:00,82.19,82.19
2018-02-15 18:00:00+01:00,2.2,2.2
2018-02-15 18:15:00+01:00,82.19,82.87
2018-02-15 18:30:00+01:00,106.61,107.51
2018-02-15 18:45:00+01:00,106.61,106.61
2018-02-15 19:00:00+01:00,106.61,107.74
2018-02-15 19:15:00+01:00,82.19,82.19
2018-02-15 19:30:00+01:00,82.19,82.19
2018-02-15 19:45:00+01:00,82.19,82.19
2018-02-15 20:00:00+01:00,82.19,83.76
2018-02-15 20:15:00+01:00,82.19,83.9
2018-02-15 20:30:00+01:00,82.19,82.19
2018-02-15 20:45:00+01:00,82.19,82.19
2018-02-15 21:00:00+01:00,74.99,74.99
2018-02-15 21:15:00+01:00,74.99,74.99
2018-02-15 21:30:00+01:00,2.2,2.2
2018-02-15 21:45:00+01:00,74.99,74.99
2018-02-15 22:00:00+01:00,82.19,82.19
2018-02-15 22:15:00+01:00,82.19,82.19
2018-02-15 22:30:00+01:00,2.2,2.2
2018-02-15 22:45:00+01:00,2.2,2.2
2018-02-15 23:00:00+01:00,82.19,82.19
2018-02-15 23:15:00+01:00,82.19,82.19
2018-02-15 23:30:00+01:00,2.2,2.2
2018-02-15 23:45:00+01:00,2.2,2.2
2018-02-16 00:00:00+01:00,74.97,74.97
2018-02-16 00:15:00+01:00,2.2,2.2
2018-02-16 00:30:00+01:00,2.2,2.2
2018-02-16 00:45:00+01:00,2.2,2.2
2018-02-16 01:00:00+01:00,74.97,74.97
2018-02-16 01:15:00+01:00,2.2,2.2
2018-02-16 01:30:00+01:00,2.2,2.2
2018-02-16 01:45:00+01:00,1.49,2.2
2018-02-16 02:00:00+01:00,2.2,2.2
2018-02-16 02:15:00+01:00,2.2,2.2
2018-02-16 02:30:00+01:00,2.2,2.2
2018-02-16 02:45:00+01:00,2.2,2.2
2018-02-16 03:00:00+01:00,0.88,2.2
2018-02-16 03:15:00+01:00,2.2,2.2
2018-02-16 03:30:00+01:00,0.77,2.2
2018-02-16 03:45:00+01:00,2.2,2.2
2018-02-16 04:00:00+01:00,2.2,2.2
2018-02-16 04:15:00+01:00,2.2,2.2
2018-02-16 04:30:00+01:00,74.97,74.97
2018-02-16 04:45:00+01:00,74.97,74.97
2018-02-16 05:00:00+01:00,1.45,2.2
2018-02-16 05:15:00+01:00,2.2,2.2
2018-02-16 05:30:00+01:00,2.2,2.2
2018-02-16 05:45:00+01:00,74.97,74.97
2018-02-16 06:00:00+01:00,74.97,74.97
2018-02-16 06:15:00+01:00,74.97,74.97
2018-02-16 06:30:00+01:00,74.97,74.97
2018-02-16 06:45:00+01:00,74.97,74.97
2018-02-16 07:00:00+01:00,1.74,2.2
2018-02-16 07:15:00+01:00,2.2,2.2
2018-02-16 07:30:00+01:00,81.33,81.33
2018-02-16 07:45:00+01:00,81.33,81.33
2018-02-16 08:00:00+01:00,81.33,81.33
2018-02-16 08:15:00+01:00,81.33,81.33
2018-02-16 08:30:00+01:00,2.2,2.2
2018-02-16 08:45:00+01:00,2.2,2.2
2018-02-16 09:00:00+01:00,81.33,81.77
2018-02-16 09:15:00+01:00,81.33,81.33
2018-02-16 09:30:00+01:00,81.33,81.33
2018-02-16 09:45:00+01:00,2.2,2.2
2018-02-16 10:00:00+01:00,2.2,2.2
2018-02-16 10:15:00+01:00,2.2,2.2
2018-02-16 10:30:00+01:00,2.2,2.2
2018-02-16 10:45:00+01:00,1.39,2.2
2018-02-16 11:00:00+01:00,81.33,81.33
2018-02-16 11:15:00+01:00,2.2,2.2
2018-02-16 11:30:00+01:00,2.2,2.2
2018-02-16 11:45:00+01:00,81.33,81.33
2018-02-16 12:00:00+01:00,74.97,75.92
2018-02-16 12:15:00+01:00,74.97,74.97
2018-02-16 12:30:00+01:00,74.97,74.97
2018-02-16 12:45:00+01:00,2.2,2.2
2018-02-16 13:00:00+01:00,2.2,2.2
2018-02-16 13:15:00+01:00,2.2,2.2
2018-02-16 13:30:00+01:00,2.2,2.2
2018-02-16 13:45:00+01:00,2.2,2.2
2018-02-16 14:00:00+01:00,1.3,2.2
2018-02-16 14:15:00+01:00,0.92,2.2
2018-02-16 14:30:00+01:00,0.38,2.2
2018-02-16 14:45:00+01:00,0.0,0.0
2018-02-16 15:00:00+01:00,0.0,0.0
2018-02-16 15:15:00+01:00,2.2,2.2
2018-02-16 15:30:00+01:00,2.2,2.2
2018-02-16 15:45:00+01:00,74.97,74.97
2018-02-16 16:00:00+01:00,2.2,2.2
2018-02-16 16:15:00+01:00,81.33,81.33
2018-02-16 16:30:00+01:00,81.33,81.33
2018-02-16 16:45:00+01:00,81.33,81.33
2018-02-16 17:00:00+01:00,1.09,2.2
2018-02-16 17:15:00+01:00,81.33,81.33
2018-02-16 17:30:00+01:00,81.33,82.66
2018-02-16 17:45:00+01:00,81.33,81.33
2018-02-16 18:00:00+01:00,2.2,2.2
2018-02-16 18:15:00+01:00,81.33,82.86
2018-02-16 18:30:00+01:00,81.33,81.33
2018-02-16 18:45:00+01:00,81.33,83.05
2018-02-16 19:00:00+01:00,81.33,82.31
2018-02-16 19:15:00+01:00,81.33,81.33
2018-02-16 19:30:00+01:00,2.2,2.2
2018-02-16 19:45:00+01:00,2.2,2.2
2018-02-16 20:00:00+01:00,81.33,82.59
2018-02-16 20:15:00+01:00,81.33,81.33
2018-02-16 20:30:00+01:00,81.33,82.5
2018-02-16 20:45:00+01:00,2.2,2.2
2018-02-16 21:00:00+01:00,74.97,76.12
2018-02-16 21:15:00+01:00,74.97,74.97
2018-02-16 21:30:00+01:00,2.2,2.2
2018-02-16 21:45:00+01:00,2.2,2.2
2018-02-16 22:00:00+01:00,2.2,2.2
2018-02-16 22:15:00+01:00,74.97,74.97
2018-02-16 22:30:00+01:00,74.97,74.97
2018-02-16 22:45:00+01:00,74.97,75.81
2018-02-16 23:00:00+01:00,74.97,75.7
2018-02-16 23:15:00+01:00,74.97,74.97
2018-02-16 23:30:00+01:00,2.2,2.2
2018-02-16 23:45:00+01:00,1.07,2.2
2018-02-17 00:00:00+01:00,74.83,76.32
2018-02-17 00:15:00+01:00,74.83,74.83
2018-02-17 00:30:00+01:00,74.83,74.83
2018-02-17 00:45:00+01:00,2.2,2.2
2018-02-17 01:00:00+01:00,74.83,74.83
2018-02-17 01:15:00+01:00,2.2,2.2
2018-02-17 01:30:00+01:00,74.83,74.83
2018-02-17 01:45:00+01:00,2.2,2.2
2018-02-17 02:00:00+01:00,2.2,2.2
2018-02-17 02:15:00+01:00,2.2,2.2
2018-02-17 02:30:00+01:00,2.2,2.2
2018-02-17 02:45:00+01:00,1.85,2.2
2018-02-17 03:00:00+01:00,74.83,74.83
2018-02-17 03:15:00+01:00,2.2,2.2
2018-02-17 03:30:00+01:00,1.63,2.2
2018-02-17 03:45:00+01:00,1.47,2.2
2018-02-17 04:00:00+01:00,2.2,2.2
2018-02-17 04:15:00+01:00,2.2,2.2
2018-02-17 04:30:00+01:00,2.2,2.2
2018-02-17 04:45:00+01:00,2.2,2.2
2018-02-17 05:00:00+01:00,2.2,2.2
2018-02-17 05:15:00+01:00,2.2,2.2
2018-02-17 05:30:00+01:00,2.2,2.2
2018-02-17 05:45:00+01:00,2.2,2.2
2018-02-17 06:00:00+01:00,1.64,2.2
2018-02-17 06:15:00+01:00,2.2,2.2
2018-02-17 06:30:00+01:00,2.2,2.2
2018-02-17 06:45:00+01:00,1.35,2.2
2018-02-17 07:00:00+01:00,2.2,2.2
2018-02-17 07:15:00+01:00,2.2,2.2
2018-02-17 07:30:00+01:00,2.2,2.2
2018-02-17 07:45:00+01:00,74.83,74.83
2018-02-17 08:00:00+01:00,2.2,2.2
2018-02-17 08:15:00+01:00,81.83,81.83
2018-02-17 08:30:00+01:00,2.2,2.2
2018-02-17 08:45:00+01:00,81.83,81.83
2018-02-17 09:00:00+01:00,81.83,81.83
2018-02-17 09:15:00+01:00,81.83,82.38
2018-02-17 09:30:00+01:00,81.83,81.83
2018-02-17 09:45:00+01:00,81.83,81.83
2018-02-17 10:00:00+01:00,81.83,81.83
2018-02-17 10:15:00+01:00,81.83,81.83
2018-02-17 10:30:00+01:00,81.83,81.83
2018-02-17 10:45:00+01:00,2.2,2.2
2018-02-17 11:00:00+01:00,2.2,2.2
2018-02-17 11:15:00+01:00,2.2,2.2
2018-02-17 11:30:00+01:00,2.2,2.2
2018-02-17 11:45:00+01:00,1.8,2.2
2018-02-17 12:00:00+01:00,81.83,81.83
2018-02-17 12:15:00+01:00,2.2,2.2
2018-02-17 12:30:00+01:00,2.2,2.2
2018-02-17 12:45:00+01:00,81.83,81.83
2018-02-17 13:00:00+01:00,74.83,75.73
2018-02-17 13:15:00+01:00,74.83,74.83
2018-02-17 13:30:00+01:00,2.2,2.2
2018-02-17 13:45:00+01:00,2.2,2.2
2018-02-17 14:00:00+01:00,1.37,2.2
2018-02-17 14:15:00+01:00,1.21,2.2
2018-02-17 14:30:00+01:00,2.2,2.2
2018-02-17 14:45:00+01:00,2.2,2.2
2018-02-17 15:00:00+01:00,1.47,2.2
2018-02-17 15:15:00+01:00,2.2,2.2
2018-02-17 15:30:00+01:00,2.2,2.2
2018-02-17 15:45:00+01:00,74.83,74.83
2018-02-17 16:00:00+01:00,1.42,2.2
2018-02-17 16:15:00+01:00,2.2,2.2
2018-02-17 16:30:00+01:00,2.2,2.2
2018-02-17 16:45:00+01:00,2.2,2.2
2018-02-17 17:00:00+01:00,0.84,2.2
2018-02-17 17:15:00+01:00,2.2,2.2
2018-02-17 17:30:00+01:00,81.83,81.83
2018-02-17 17:45:00+01:00,81.83,81.83
2018-02-17 18:00:00+01:00,0.63,2.2
2018-02-17 18:15:00+01:00,81.83,81.83
2018-02-17 18:30:00+01:00,81.83,81.83
2018-02-17 18:45:00+01:00,81.83,81.83
2018-02-17 19:00:00+01:00,2.2,2.2
2018-02-17 19:15:00+01:00,81.83,81.83
2018-02-17 19:30:00+01:00,81.83,81.83
2018-02-17 19:45:00+01:00,2.2,2.2
2018-02-17 20:00:00+01:00,81.83,81.83
2018-02-17 20:15:00+01:00,81.83,81.83
2018-02-17 20:30:00+01:00,2.2,2.2
2018-02-17 20:45:00+01:00,81.83,81.83
2018-02-17 21:00:00+01:00,74.83,74.83
2018-02-17 21:15:00+01:00,2.2,2.2
2018-02-17 21:30:00+01:00,74.83,74.83
2018-02-17 21:45:00+01:00,2.2,2.2
2018-02-17 22:00:00+01:00,81.83,81.83
2018-02-17 22:15:00+01:00,81.83,81.83
2018-02-17 22:30:00+01:00,81.83,81.83
2018-02-17 22:45:00+01:00,81.83,82.48
2018-02-17 23:00:00+01:00,81.83,82.6
2018-02-17 23:15:00+01:00,81.83,81.83
2018-02-17 23:30:00+01:00,81.83,81.83
2018-02-17 23:45:00+01:00,81.83,81.83
2018-02-18 00:00:00+01:00,81.55,82.63
2018-02-18 00:15:00+01:00,81.55,81.55
2018-02-18 00:30:00+01:00,2.2,2.2
2018-02-18 00:45:00+01:00,81.55,81.55
2018-02-18 01:00:00+01:00,74.42,75.19
2018-02-18 01:15:00+01:00,2.2,2.2
2018-02-18 01:30:00+01:00,74.42,74.42
2018-02-18 01:45:00+01:00,2.2,2.2
2018-02-18 02:00:00+01:00,74.42,74.42
2018-02-18 02:15:00+01:00,2.2,2.2
2018-02-18 02:30:00+01:00,74.42,74.42
2018-02-18 02:45:00+01:00,2.2,2.2
2018-02-18 03:00:00+01:00,74.42,74.42
2018-02-18 03:15:00+01:00,2.2,2.2
2018-02-18 03:30:00+01:00,74.42,74.42
2018-02-18 03:45:00+01:00,2.2,2.2
2018-02-18 04:00:00+01:00,74.42,74.42
2018-02-18 04:15:00+01:00,2.2,2.2
2018-02-18 04:30:00+01:00,74.42,74.42
2018-02-18 04:45:00+01:00,74.42,74.42
2018-02-18 05:00:00+01:00,74.42,74.42
2018-02-18 05:15:00+01:00,74.42,74.42
2018-02-18 05:30:00+01:00,74.42,74.42
2018-02-18 05:45:00+01:00,74.42,74.42
2018-02-18 06:00:00+01:00,2.2,2.2
2018-02-18 06:15:00+01:00,74.42,74.42
2018-02-18 06:30:00+01:00,74.42,74.42
2018-02-18 06:45:00+01:00,2.2,2.2
2018-02-18 07:00:00+01:00,2.2,2.2
2018-02-18 07:15:00+01:00,74.42,74.42
2018-02-18 07:30:00+01:00,74.42,74.42
2018-02-18 07:45:00+01:00,2.2,2.2
2018-02-18 08:00:00+01:00,74.42,74.42
2018-02-18 08:15:00+01:00,74.42,74.42
2018-02-18 08:30:00+01:00,74.42,74.82
2018-02-18 08:45:00+01:00,74.42,74.42
2018-02-18 09:00:00+01:00,2.2,2.2
2018-02-18 09:15:00+01:00,74.42,74.42
2018-02-18 09:30:00+01:00,74.42,74.42
2018-02-18 09:45:00+01:00,2.2,2.2
2018-02-18 10:00:00+01:00,74.42,74.42
2018-02-18 10:15:00+01:00,2.2,2.2
2018-02-18 10:30:00+01:00,2.2,2.2
2018-02-18 10:45:00+01:00,2.2,2.2
2018-02-18 11:00:00+01:00,74.42,74.97
2018-02-18 11:15:00+01:00,74.42,75.1
2018-02-18 11:30:00+01:00,74.42,74.42
2018-02-18 11:45:00+01:00,74.42,74.42
2018-02-18 12:00:00+01:00,74.42,74.42
2018-02-18 12:15:00+01:00,1.15,2.2
2018-02-18 12:30:00+01:00,-1.77,0.0
2018-02-18 12:45:00+01:00,-2.47,0.0
2018-02-18 13:00:00+01:00,0.0,0.0
2018-02-18 13:15:00+01:00,2.2,2.2
2018-02-18 13:30:00+01:00,-2.52,0.0
2018-02-18 13:45:00+01:00,-3.32,0.0
2018-02-18 14:00:00+01:00,74.42,74.42
2018-02-18 14:15:00+01:00,2.2,2.2
2018-02-18 14:30:00+01:00,2.2,2.2
2018-02-18 14:45:00+01:00,74.42,74.42
2018-02-18 15:00:00+01:00,-0.11,2.2
2018-02-18 15:15:00+01:00,2.2,2.2
2018-02-18 15:30:00+01:00,74.42,74.42
2018-02-18 15:45:00+01:00,74.42,74.42
2018-02-18 16:00:00+01:00,0.21,2.2
2018-02-18 16:15:00+01:00,-0.04,2.2
2018-02-18 16:30:00+01:00,2.2,2.2
2018-02-18 16:45:00+01:00,74.42,74.42
2018-02-18 17:00:00+01:00,0.15,2.2
2018-02-18 17:15:00+01:00,81.55,81.55
2018-02-18 17:30:00+01:00,81.55,81.55
2018-02-18 17:45:00+01:00,81.55,83.94
2018-02-18 18:00:00+01:00,0.43,2.2
2018-02-18 18:15:00+01:00,81.55,81.55
2018-02-18 18:30:00+01:00,81.55,81.55
2018-02-18 18:45:00+01:00,81.55,81.55
2018-02-18 19:00:00+01:00,2.2,2.2
2018-02-18 19:15:00+01:00,2.2,2.2
2018-02-18 19:30:00+01:00,2.2,2.2
2018-02-18 19:45:00+01:00,2.2,2.2
2018-02-18 20:00:00+01:00,81.55,82.05
2018-02-18 20:15:00+01:00,81.55,81.55
2018-02-18 20:30:00+01:00,2.2,2.2
2018-02-18 20:45:00+01:00,1.49,2.2
2018-02-18 21:00:00+01:00,81.55,81.55
2018-02-18 21:15:00+01:00,1.3,2.2
2018-02-18 21:30:00+01:00,1.03,2.2
2018-02-18 21:45:00+01:00,0.56,2.2
2018-02-18 22:00:00+01:00,-0.06,2.2
2018-02-18 22:15:00+01:00,2.2,2.2
2018-02-18 22:30:00+01:00,2.2,2.2
2018-02-18 22:45:00+01:00,2.2,2.2
2018-02-18 23:00:00+01:00,2.2,2.2
2018-02-18 23:15:00+01:00,2.2,2.2
2018-02-18 23:30:00+01:00,2.2,2.2
2018-02-18 23:45:00+01:00,0.67,2.2
2018-02-19 00:00:00+01:00,45.17,45.17
2018-02-19 00:15:00+01:00,24.36,25.17
2018-02-19 00:30:00+01:00,25.17,25.17
2018-02-19 00:45:00+01:00,45.17,45.17
2018-02-19 01:00:00+01:00,45.17,45.17
2018-02-19 01:15:00+01:00,25.17,25.17
2018-02-19 01:30:00+01:00,25.17,25.17
2018-02-19 01:45:00+01:00,25.17,25.17
2018-02-19 02:00:00+01:00,25.17,25.17
2018-02-19 02:15:00+01:00,45.17,45.17
2018-02-19 02:30:00+01:00,45.17,45.17
2018-02-19 02:45:00+01:00,25.17,25.17
2018-02-19 03:00:00+01:00,45.17,45.17
2018-02-19 03:15:00+01:00,45.17,45.17
2018-02-19 03:30:00+01:00,25.17,25.17
2018-02-19 03:45:00+01:00,25.17,25.17
2018-02-19 04:00:00+01:00,45.17,45.17
2018-02-19 04:15:00+01:00,25.17,25.17
2018-02-19 04:30:00+01:00,45.17,45.17
2018-02-19 04:45:00+01:00,45.17,45.17
2018-02-19 05:00:00+01:00,25.17,25.17
2018-02-19 05:15:00+01:00,25.17,25.17
2018-02-19 05:30:00+01:00,45.17,45.17
2018-02-19 05:45:00+01:00,45.17,45.17
2018-02-19 06:00:00+01:00,26.22,26.22
2018-02-19 06:15:00+01:00,48.49,48.49
2018-02-19 06:30:00+01:00,48.49,49.24
2018-02-19 06:45:00+01:00,51.46,53.24
2018-02-19 07:00:00+01:00,60.25,62.25
2018-02-19 07:15:00+01:00,57.95,60.14
2018-02-19 07:30:00+01:00,60.25,63.09
2018-02-19 07:45:00+01:00,141.16,144.34
2018-02-19 08:00:00+01:00,141.16,141.16
2018-02-19 08:15:00+01:00,1.53,1.53
2018-02-19 08:30:00+01:00,77.0,79.83
2018-02-19 08:45:00+01:00,77.0,77.0
2018-02-19 09:00:00+01:00,1.53,1.53
2018-02-19 09:15:00+01:00,1.53,1.53
2018-02-19 09:30:00+01:00,77.0,77.0
2018-02-19 09:45:00+01:00,2.62,2.62
2018-02-19 10:00:00+01:00,72.86,72.86
2018-02-19 10:15:00+01:00,10.0,10.0
2018-02-19 10:30:00+01:00,70.84,70.84
2018-02-19 10:45:00+01:00,70.23,70.23
2018-02-19 11:00:00+01:00,61.21,61.91
2018-02-19 11:15:00+01:00,141.16,142.81
2018-02-19 11:30:00+01:00,141.16,143.48
2018-02-19 11:45:00+01:00,141.16,143.73
2018-02-19 12:00:00+01:00,141.16,144.6
2018-02-19 12:15:00+01:00,141.16,145.12
2018-02-19 12:30:00+01:00,141.16,145.8
2018-02-19 12:45:00+01:00,141.16,146.69
2018-02-19 13:00:00+01:00,141.16,141.16
2018-02-19 13:15:00+01:00,26.23,26.23
2018-02-19 13:30:00+01:00,60.25,60.25
2018-02-19 13:45:00+01:00,60.25,60.25
2018-02-19 14:00:00+01:00,60.25,60.25
2018-02-19 14:15:00+01:00,26.23,26.23
2018-02-19 14:30:00+01:00,26.23,26.23
2018-02-19 14:45:00+01:00,60.25,60.25
2018-02-19 15:00:00+01:00,60.25,60.25
2018-02-19 15:15:00+01:00,60.25,60.25
2018-02-19 15:30:00+01:00,60.25,60.25
2018-02-19 15:45:00+01:00,26.23,26.23
2018-02-19 16:00:00+01:00,26.23,26.23
2018-02-19 16:15:00+01:00,60.25,60.25
2018-02-19 16:30:00+01:00,60.25,60.25
2018-02-19 16:45:00+01:00,60.25,60.25
2018-02-19 17:00:00+01:00,26.23,26.23
2018-02-19 17:15:00+01:00,60.25,60.25
2018-02-19 17:30:00+01:00,62.35,62.89
2018-02-19 17:45:00+01:00,65.11,66.1
2018-02-19 18:00:00+01:00,76.92,78.16
2018-02-19 18:15:00+01:00,77.0,78.85
2018-02-19 18:30:00+01:00,77.0,79.33
2018-02-19 18:45:00+01:00,77.0,79.63
2018-02-19 19:00:00+01:00,141.16,144.82
2018-02-19 19:15:00+01:00,141.16,145.11
2018-02-19 19:30:00+01:00,77.0,77.0
2018-02-19 19:45:00+01:00,77.0,77.0
2018-02-19 20:00:00+01:00,60.25,63.45
2018-02-19 20:15:00+01:00,60.25,60.25
2018-02-19 20:30:00+01:00,60.25,60.25
2018-02-19 20:45:00+01:00,60.25,60.25
2018-02-19 21:00:00+01:00,141.16,143.29
2018-02-19 21:15:00+01:00,141.16,141.16
2018-02-19 21:30:00+01:00,60.25,60.25
2018-02-19 21:45:00+01:00,60.25,60.25
2018-02-19 22:00:00+01:00,60.25,60.25
2018-02-19 22:15:00+01:00,60.25,61.99
2018-02-19 22:30:00+01:00,60.25,62.15
2018-02-19 22:45:00+01:00,60.25,62.28
2018-02-19 23:00:00+01:00,141.16,142.48
2018-02-19 23:15:00+01:00,141.16,141.16
2018-02-19 23:30:00+01:00,18.64,18.64
2018-02-19 23:45:00+01:00,18.64,18.64
2018-02-20 00:00:00+01:00,45.69,45.69
2018-02-20 00:15:00+01:00,45.69,45.69
2018-02-20 00:30:00+01:00,25.69,25.69
2018-02-20 00:45:00+01:00,25.69,25.69
2018-02-20 01:00:00+01:00,45.69,46.27
2018-02-20 01:15:00+01:00,45.69,46.4
2018-02-20 01:30:00+01:00,45.69,45.69
2018-02-20 01:45:00+01:00,45.69,45.69
2018-02-20 02:00:00+01:00,45.69,45.69
2018-02-20 02:15:00+01:00,45.69,46.59
2018-02-20 02:30:00+01:00,45.69,46.76
2018-02-20 02:45:00+01:00,45.69,45.69
2018-02-20 03:00:00+01:00,25.69,25.69
2018-02-20 03:15:00+01:00,45.69,45.69
2018-02-20 03:30:00+01:00,45.69,45.69
2018-02-20 03:45:00+01:00,45.69,45.69
2018-02-20 04:00:00+01:00,45.69,45.69
2018-02-20 04:15:00+01:00,45.69,45.69
2018-02-20 04:30:00+01:00,45.69,45.69
2018-02-20 04:45:00+01:00,45.69,45.69
2018-02-20 05:00:00+01:00,45.69,45.69
2018-02-20 05:15:00+01:00,45.69,45.69
2018-02-20 05:30:00+01:00,45.69,45.69
2018-02-20 05:45:00+01:00,45.69,45.69
2018-02-20 06:00:00+01:00,25.69,25.69
2018-02-20 06:15:00+01:00,25.69,25.69
2018-02-20 06:30:00+01:00,47.19,47.19
2018-02-20 06:45:00+01:00,47.19,47.19
2018-02-20 07:00:00+01:00,60.05,60.05
2018-02-20 07:15:00+01:00,62.86,63.66
2018-02-20 07:30:00+01:00,65.92,67.05
2018-02-20 07:45:00+01:00,66.09,66.09
2018-02-20 08:00:00+01:00,78.62,78.62
2018-02-20 08:15:00+01:00,3.96,3.96
2018-02-20 08:30:00+01:00,78.62,78.62
2018-02-20 08:45:00+01:00,78.62,78.62
2018-02-20 09:00:00+01:00,3.96,3.96
2018-02-20 09:15:00+01:00,3.96,3.96
2018-02-20 09:30:00+01:00,3.96,3.96
2018-02-20 09:45:00+01:00,78.62,78.62
2018-02-20 10:00:00+01:00,71.33,71.33
2018-02-20 10:15:00+01:00,70.13,70.13
2018-02-20 10:30:00+01:00,69.39,69.39
2018-02-20 10:45:00+01:00,17.99,17.99
2018-02-20 11:00:00+01:00,61.0,61.0
2018-02-20 11:15:00+01:00,26.77,26.77
2018-02-20 11:30:00+01:00,26.31,26.77
2018-02-20 11:45:00+01:00,25.34,26.77
2018-02-20 12:00:00+01:00,25.19,26.77
2018-02-20 12:15:00+01:00,26.77,26.77
2018-02-20 12:30:00+01:00,61.0,61.0
2018-02-20 12:45:00+01:00,61.0,61.0
2018-02-20 13:00:00+01:00,51.67,51.67
2018-02-20 13:15:00+01:00,61.0,61.0
2018-02-20 13:30:00+01:00,61.0,61.0
2018-02-20 13:45:00+01:00,61.0,61.0
2018-02-20 14:00:00+01:00,61.0,61.0
2018-02-20 14:15:00+01:00,61.0,61.0
2018-02-20 14:30:00+01:00,61.0,61.0
2018-02-20 14:45:00+01:00,61.0,61.0
2018-02-20 15:00:00+01:00,61.0,61.0
2018-02-20 15:15:00+01:00,61.0,61.0
2018-02-20 15:30:00+01:00,50.15,50.15
2018-02-20 15:45:00+01:00,61.0,61.0
2018-02-20 16:00:00+01:00,61.0,61.99
2018-02-20 16:15:00+01:00,61.0,61.0
2018-02-20 16:30:00+01:00,61.0,61.0
2018-02-20 16:45:00+01:00,61.0,61.0
2018-02-20 17:00:00+01:00,26.77,26.77
2018-02-20 17:15:00+01:00,61.0,61.0
2018-02-20 17:30:00+01:00,61.0,61.0
2018-02-20 17:45:00+01:00,61.0,61.0
2018-02-20 18:00:00+01:00,72.27,72.27
2018-02-20 18:15:00+01:00,72.98,73.57
2018-02-20 18:30:00+01:00,73.02,73.73
2018-02-20 18:45:00+01:00,73.13,73.13
2018-02-20 19:00:00+01:00,146.7,148.23
2018-02-20 19:15:00+01:00,146.7,146.7
2018-02-20 19:30:00+01:00,63.2,63.2
2018-02-20 19:45:00+01:00,62.04,62.04
2018-02-20 20:00:00+01:00,119.01,121.6
2018-02-20 20:15:00+01:00,119.01,119.01
2018-02-20 20:30:00+01:00,26.77,26.77
2018-02-20 20:45:00+01:00,51.06,51.06
2018-02-20 21:00:00+01:00,49.58,49.58
2018-02-20 21:15:00+01:00,49.58,49.58
2018-02-20 21:30:00+01:00,26.75,26.75
2018-02-20 21:45:00+01:00,26.75,26.75
2018-02-20 22:00:00+01:00,16.85,16.85
2018-02-20 22:15:00+01:00,49.58,49.58
2018-02-20 22:30:00+01:00,49.58,50.11
2018-02-20 22:45:00+01:00,45.69,46.46
2018-02-20 23:00:00+01:00,45.69,46.8
2018-02-20 23:15:00+01:00,45.69,45.69
2018-02-20 23:30:00+01:00,45.69,45.69
2018-02-20 23:45:00+01:00,25.69,25.69
2018-02-21 00:00:00+01:00,27.2,28.67
2018-02-21 00:15:00+01:00,27.18,28.67
2018-02-21 00:30:00+01:00,28.67,28.67
2018-02-21 00:45:00+01:00,48.67,48.67
2018-02-21 01:00:00+01:00,28.67,28.67
2018-02-21 01:15:00+01:00,28.67,28.67
2018-02-21 01:30:00+01:00,28.67,28.67
2018-02-21 01:45:00+01:00,48.67,48.67
2018-02-21 02:00:00+01:00,48.67,48.67
2018-02-21 02:15:00+01:00,48.67,48.67
2018-02-21 02:30:00+01:00,48.67,48.67
2018-02-21 02:45:00+01:00,48.67,48.67
2018-02-21 03:00:00+01:00,48.67,48.67
2018-02-21 03:15:00+01:00,48.67,48.67
2018-02-21 03:30:00+01:00,48.67,48.67
2018-02-21 03:45:00+01:00,48.67,48.67
2018-02-21 04:00:00+01:00,48.67,48.67
2018-02-21 04:15:00+01:00,48.67,48.67
2018-02-21 04:30:00+01:00,48.67,48.67
2018-02-21 04:45:00+01:00,48.67,48.67
2018-02-21 05:00:00+01:00,28.29,28.67
2018-02-21 05:15:00+01:00,28.67,28.67
2018-02-21 05:30:00+01:00,28.67,28.67
